ym,country,theme_code,n_docs
2024-12,LO,TORTURE,115
2024-12,LO,RELATIONS,112
2024-12,LO,SEPARATISTS,107
2024-12,LO,VIOLENT,99
2024-12,LO,BULLYING,96
2024-12,LO,DEATH,93
2024-12,LO,IMPEACHMENT,88
2024-12,LO,STATE,87
2024-12,LO,VANDALIZE,84
2024-12,LO,DISPLACED,80
2024-12,LO,HARASSMENT,79
2024-12,LO,POWER,75
2024-12,LO,CONFISCATION,75
2024-12,LO,GRIEVANCES,66
2024-12,LO,SANITATION,65
2024-12,LO,REL,63
2024-12,LO,SEIGE,62
2024-12,LO,MIL,60
2024-12,LO,BLOCKADE,57
2024-12,LO,ROAD,57
2024-12,LO,LITERACY,53
2024-12,LO,CRM,52
2024-12,LO,TECH,52
2024-12,LO,RETIREMENTS,51
2024-12,LO,ETH,51
2024-12,LO,SMUGGLING,51
2024-12,LO,PRIVATIZATION,50
2024-12,LO,UNSAFE,47
2024-12,LO,CLOSURE,36
2024-12,LO,HATE,34
2024-12,LO,PIRACY,33
2024-12,LO,GENDER,33
2024-12,LO,FREESPEECH,32
2024-12,LO,AUSTERITY,31
2024-12,LO,JUSTICE,29
2024-12,LO,INEQUALITY,29
2024-12,LO,LEGALIZE,23
2024-12,LO,SUICIDE,22
2024-12,LO,JIHAD,21
2024-12,LO,DEFECTION,20
2024-12,LO,INSURGENCY,19
2024-12,LO,EMERG,15
2024-12,LO,EXHUMATION,14
2024-12,LO,BLACK,14
2024-12,LO,LANDMINE,11
2024-12,LO,POPULATION,11
2024-12,LO,LEG,11
2024-12,LO,WHISTLEBLOWER,10
2024-12,LO,INFRASTRUCTURE,8
2024-12,LO,CLAIM,8
2024-12,LO,RAIL,8
2024-12,LO,CURFEW,5
2024-12,LO,PROPERTY,5
2024-12,LO,MED,5
2024-12,LO,CHECKPOINT,4
2024-12,LO,PIPELINE,4
2024-12,LO,SLUMS,4
2024-12,LO,CHARASMATIC,3
2024-12,LO,UNGOVERNED,3
2024-12,LO,INCOME,2
2024-12,LO,GENTRIFICATION,1
2024-12,LO,INTERNET,1
2024-12,LO,PHONE,1
2024-12,LO,SICKENED,1
2022-01,SA,TAX,49836
2022-01,SA,WB,42684
2022-01,SA,EPU,37163
2022-01,SA,CRISISLEX,33023
2022-01,SA,UNGP,28517
2022-01,SA,GENERAL,27157
2022-01,SA,USPEC,25457
2022-01,SA,SOC,21519
2022-01,SA,LEADER,18312
2022-01,SA,ARMEDCONFLICT,16400
2022-01,SA,MANMADE,16049
2022-01,SA,ECON,14510
2022-01,SA,KILL,13807
2022-01,SA,MEDIA,13650
2022-01,SA,ENV,13112
2022-01,SA,MEDICAL,11846
2022-01,SA,TERROR,10665
2022-01,SA,ALLIANCE,9852
2022-01,SA,EDUCATION,9190
2022-01,SA,HEALTH,7299
2022-01,SA,AFFECT,7246
2022-01,SA,LEGISLATION,6032
2022-01,SA,MARITIME,5936
2022-01,SA,MOVEMENT,5821
2022-01,SA,SELF,5722
2022-01,SA,UNREST,5585
2022-01,SA,WOUND,5393
2022-01,SA,MILITARY,5261
2022-01,SA,SECURITY,5194
2022-01,SA,DRONES,5000
2022-01,SA,SCIENCE,4627
2022-01,SA,PROTEST,4580
2022-01,SA,ARREST,4496
2022-01,SA,REBELS,4460
2022-01,SA,NATURAL,4225
2022-01,SA,TRIAL,3860
2022-01,SA,ELECTION,3606
2022-01,SA,DELAY,3569
2022-01,SA,SLFID,3525
2022-01,SA,BORDER,3483
2022-01,SA,NEGOTIATIONS,3295
2022-01,SA,TOURISM,3050
2022-01,SA,REBELLION,3045
2022-01,SA,BAN,2790
2022-01,SA,IDEOLOGY,2531
2022-01,SA,DEMOCRACY,2512
2022-01,SA,SEIZE,2302
2022-01,SA,AGRICULTURE,2258
2022-01,SA,RELIGION,2240
2022-01,SA,CORRUPTION,2186
2022-01,SA,SANCTIONS,2163
2022-01,SA,APPOINTMENT,1922
2022-01,SA,FOOD,1858
2022-01,SA,SHORTAGE,1710
2022-01,SA,TRANSPARENCY,1680
2022-01,SA,CONSTITUTIONAL,1615
2022-01,SA,ACT,1612
2022-01,SA,RESIGNATION,1533
2022-01,SA,EXTREMISM,1399
2022-01,SA,PUBLIC,1375
2022-01,SA,GEN,1371
2022-01,SA,KIDNAP,1370
2022-01,SA,DISASTER,1345
2022-01,SA,POVERTY,1316
2022-01,SA,SEIGE,1310
2022-01,SA,SOVEREIGNTY,1252
2022-01,SA,URBAN,1233
2022-01,SA,CRIME,1215
2022-01,SA,BLOCKADE,1131
2022-01,SA,DISCRIMINATION,1125
2022-01,SA,REFUGEES,1115
2022-01,SA,HUMAN,1113
2022-01,SA,POLITICAL,1111
2022-01,SA,FUELPRICES,1098
2022-01,SA,CYBER,1084
2022-01,SA,RETALIATE,1060
2022-01,SA,TRAFFIC,1012
2022-01,SA,GOV,996
2022-01,SA,SMUGGLING,983
2022-01,SA,RAPE,938
2022-01,SA,PIRACY,920
2022-01,SA,DRUG,877
2022-01,SA,SURVEILLANCE,860
2022-01,SA,RELATIONS,857
2022-01,SA,CLAIM,838
2022-01,SA,EVACUATION,831
2022-01,SA,AID,786
2022-01,SA,DISPLACED,767
2022-01,SA,UNEMPLOYMENT,754
2022-01,SA,WMD,715
2022-01,SA,MIL,712
2022-01,SA,WATER,711
2022-01,SA,TORTURE,699
2022-01,SA,INSURGENCY,689
2022-01,SA,CEASEFIRE,667
2022-01,SA,IMMIGRATION,632
2022-01,SA,TAKE,614
2022-01,SA,EXILE,612
2022-01,SA,STRIKE,585
2022-01,SA,INFO,580
2022-01,SA,RECRUITMENT,565
2022-01,SA,CLOSURE,549
2022-01,SA,RELEASE,546
2022-01,SA,DISABILITY,543
2022-01,SA,RETIREMENT,502
2022-01,SA,SCANDAL,500
2022-01,SA,CONFISCATION,498
2022-01,SA,ORGANIZED,474
2022-01,SA,RURAL,467
2022-01,SA,TECH,467
2022-01,SA,JIHAD,460
2022-01,SA,EMERG,438
2022-01,SA,VIOLENT,416
2022-01,SA,HARASSMENT,416
2022-01,SA,TREASON,368
2022-01,SA,NEW,359
2022-01,SA,INTERNET,356
2022-01,SA,PERSECUTION,351
2022-01,SA,PROPAGANDA,346
2022-01,SA,LANDMINE,328
2022-01,SA,CURFEW,315
2022-01,SA,SUICIDE,311
2022-01,SA,STATE,308
2022-01,SA,LGBT,293
2022-01,SA,FREESPEECH,274
2022-01,SA,SANITATION,266
2022-01,SA,ASSASSINATION,264
2022-01,SA,RATIFY,236
2022-01,SA,JUSTICE,236
2022-01,SA,DEATH,228
2022-01,SA,IMPEACHMENT,224
2022-01,SA,INEQUALITY,222
2022-01,SA,WHISTLEBLOWER,218
2022-01,SA,VETO,216
2022-01,SA,SEPARATISTS,215
2022-01,SA,GRIEVANCES,210
2022-01,SA,PEACEKEEPING,208
2022-01,SA,GENDER,195
2022-01,SA,VANDALIZE,180
2022-01,SA,ETH,172
2022-01,SA,BLACK,143
2022-01,SA,BULLYING,132
2022-01,SA,LEGALIZE,131
2022-01,SA,REL,130
2022-01,SA,CRM,129
2022-01,SA,PRIVATIZATION,129
2022-01,SA,ROAD,128
2022-01,SA,RAIL,124
2022-01,SA,CHECKPOINT,119
2022-01,SA,POPULATION,105
2022-01,SA,POWER,100
2022-01,SA,AUSTERITY,95
2022-01,SA,SICKENED,92
2022-01,SA,LITERACY,84
2022-01,SA,RETIREMENTS,81
2022-01,SA,DEFECTION,80
2022-01,SA,FIREARM,78
2022-01,SA,PROPERTY,77
2022-01,SA,INFRASTRUCTURE,68
2022-01,SA,AVIATION,63
2022-01,SA,MED,61
2022-01,SA,HATE,54
2022-01,SA,SLUMS,50
2022-01,SA,EXHUMATION,49
2022-01,SA,UNSAFE,45
2022-01,SA,PIPELINE,33
2022-01,SA,LEG,29
2022-01,SA,CHARASMATIC,23
2022-01,SA,INCOME,18
2022-01,SA,GENTRIFICATION,6
2022-01,SA,LOCUSTS,2
2022-01,SA,UNGOVERNED,1
2022-02,SA,TAX,43664
2022-02,SA,WB,36711
2022-02,SA,EPU,31485
2022-02,SA,CRISISLEX,27512
2022-02,SA,UNGP,23583
2022-02,SA,USPEC,22833
2022-02,SA,GENERAL,22105
2022-02,SA,LEADER,16094
2022-02,SA,SOC,15798
2022-02,SA,ECON,14353
2022-02,SA,ARMEDCONFLICT,11930
2022-02,SA,MEDIA,11662
2022-02,SA,ENV,11168
2022-02,SA,MANMADE,10012
2022-02,SA,KILL,8240
2022-02,SA,MEDICAL,8168
2022-02,SA,EDUCATION,7912
2022-02,SA,TERROR,6335
2022-02,SA,HEALTH,5844
2022-02,SA,ALLIANCE,5785
2022-02,SA,AFFECT,5741
2022-02,SA,LEGISLATION,4651
2022-02,SA,MILITARY,4507
2022-02,SA,MOVEMENT,4323
2022-02,SA,SELF,4275
2022-02,SA,UNREST,4058
2022-02,SA,SCIENCE,4052
2022-02,SA,SANCTIONS,3864
2022-02,SA,TRIAL,3762
2022-02,SA,SECURITY,3509
2022-02,SA,BORDER,3458
2022-02,SA,MARITIME,3190
2022-02,SA,PROTEST,3075
2022-02,SA,ARREST,3049
2022-02,SA,NEGOTIATIONS,2985
2022-02,SA,DELAY,2935
2022-02,SA,SLFID,2507
2022-02,SA,NATURAL,2480
2022-02,SA,TOURISM,2393
2022-02,SA,AGRICULTURE,2377
2022-02,SA,ELECTION,2327
2022-02,SA,DRONES,2233
2022-02,SA,RELIGION,2212
2022-02,SA,WOUND,2073
2022-02,SA,BAN,1968
2022-02,SA,FUELPRICES,1884
2022-02,SA,REBELS,1869
2022-02,SA,CORRUPTION,1778
2022-02,SA,IDEOLOGY,1676
2022-02,SA,DEMOCRACY,1604
2022-02,SA,REBELLION,1585
2022-02,SA,FOOD,1542
2022-02,SA,SHORTAGE,1494
2022-02,SA,PUBLIC,1221
2022-02,SA,EXTREMISM,1219
2022-02,SA,CONSTITUTIONAL,1143
2022-02,SA,SEIZE,1125
2022-02,SA,POVERTY,1108
2022-02,SA,SOVEREIGNTY,1106
2022-02,SA,HUMAN,1084
2022-02,SA,GEN,1080
2022-02,SA,TRANSPARENCY,1077
2022-02,SA,APPOINTMENT,1072
2022-02,SA,RAPE,1046
2022-02,SA,CYBER,1041
2022-02,SA,AID,1021
2022-02,SA,RESIGNATION,969
2022-02,SA,ACT,957
2022-02,SA,URBAN,950
2022-02,SA,SCANDAL,928
2022-02,SA,DISCRIMINATION,924
2022-02,SA,REFUGEES,909
2022-02,SA,TRAFFIC,880
2022-02,SA,SEIGE,805
2022-02,SA,KIDNAP,728
2022-02,SA,SURVEILLANCE,718
2022-02,SA,RECRUITMENT,699
2022-02,SA,MIL,690
2022-02,SA,BLOCKADE,676
2022-02,SA,WATER,667
2022-02,SA,RELATIONS,663
2022-02,SA,GOV,661
2022-02,SA,CRIME,656
2022-02,SA,WMD,636
2022-02,SA,EVACUATION,611
2022-02,SA,SMUGGLING,605
2022-02,SA,DRUG,556
2022-02,SA,RURAL,552
2022-02,SA,CONFISCATION,542
2022-02,SA,TORTURE,538
2022-02,SA,DISPLACED,524
2022-02,SA,STRIKE,518
2022-02,SA,UNEMPLOYMENT,516
2022-02,SA,RELEASE,506
2022-02,SA,DISABILITY,499
2022-02,SA,SEPARATISTS,486
2022-02,SA,RETALIATE,471
2022-02,SA,CEASEFIRE,456
2022-02,SA,POLITICAL,454
2022-02,SA,INFO,431
2022-02,SA,CLOSURE,422
2022-02,SA,EXILE,420
2022-02,SA,PROPAGANDA,416
2022-02,SA,TECH,392
2022-02,SA,IMMIGRATION,380
2022-02,SA,RETIREMENT,355
2022-02,SA,INSURGENCY,322
2022-02,SA,JIHAD,319
2022-02,SA,HARASSMENT,316
2022-02,SA,DISASTER,315
2022-02,SA,VETO,307
2022-02,SA,TREASON,276
2022-02,SA,DEATH,271
2022-02,SA,ORGANIZED,270
2022-02,SA,TAKE,250
2022-02,SA,NEW,231
2022-02,SA,ASSASSINATION,219
2022-02,SA,LGBT,210
2022-02,SA,GENDER,200
2022-02,SA,ETH,195
2022-02,SA,LANDMINE,191
2022-02,SA,SANITATION,191
2022-02,SA,CLAIM,188
2022-02,SA,STATE,182
2022-02,SA,PIRACY,169
2022-02,SA,GRIEVANCES,167
2022-02,SA,SUICIDE,165
2022-02,SA,RATIFY,165
2022-02,SA,FREESPEECH,163
2022-02,SA,PERSECUTION,158
2022-02,SA,BULLYING,157
2022-02,SA,PEACEKEEPING,148
2022-02,SA,REL,135
2022-02,SA,WHISTLEBLOWER,120
2022-02,SA,HATE,117
2022-02,SA,BLACK,108
2022-02,SA,JUSTICE,98
2022-02,SA,PRIVATIZATION,95
2022-02,SA,AVIATION,92
2022-02,SA,INEQUALITY,83
2022-02,SA,VANDALIZE,82
2022-02,SA,LITERACY,82
2022-02,SA,POWER,82
2022-02,SA,CURFEW,82
2022-02,SA,ROAD,80
2022-02,SA,RETIREMENTS,79
2022-02,SA,AUSTERITY,77
2022-02,SA,PROPERTY,76
2022-02,SA,POPULATION,71
2022-02,SA,VIOLENT,70
2022-02,SA,CHECKPOINT,65
2022-02,SA,MED,60
2022-02,SA,INTERNET,58
2022-02,SA,SLUMS,50
2022-02,SA,UNSAFE,36
2022-02,SA,EMERG,35
2022-02,SA,IMPEACHMENT,32
2022-02,SA,CRM,31
2022-02,SA,DEFECTION,30
2022-02,SA,EXHUMATION,28
2022-02,SA,SICKENED,27
2022-02,SA,RAIL,24
2022-02,SA,INFRASTRUCTURE,23
2022-02,SA,LEGALIZE,21
2022-02,SA,CHARASMATIC,20
2022-02,SA,LOCUSTS,14
2022-02,SA,PIPELINE,12
2022-02,SA,UNGOVERNED,11
2022-02,SA,LEG,9
2022-02,SA,INCOME,6
2022-02,SA,FIREARM,6
2022-02,SA,GENTRIFICATION,4
2022-02,SA,POL,4
2022-03,SA,TAX,72660
2022-03,SA,WB,62471
2022-03,SA,EPU,57130
2022-03,SA,CRISISLEX,50572
2022-03,SA,USPEC,41727
2022-03,SA,UNGP,40663
2022-03,SA,GENERAL,38087
2022-03,SA,ENV,32743
2022-03,SA,ECON,31642
2022-03,SA,ARMEDCONFLICT,31480
2022-03,SA,LEADER,31278
2022-03,SA,SOC,25700
2022-03,SA,MEDIA,21499
2022-03,SA,MANMADE,21489
2022-03,SA,KILL,16240
2022-03,SA,SANCTIONS,15612
2022-03,SA,TERROR,14928
2022-03,SA,AFFECT,12409
2022-03,SA,ALLIANCE,11816
2022-03,SA,MEDICAL,11383
2022-03,SA,EDUCATION,11326
2022-03,SA,SELF,9646
2022-03,SA,BAN,9079
2022-03,SA,NEGOTIATIONS,8703
2022-03,SA,HEALTH,8162
2022-03,SA,LEGISLATION,8086
2022-03,SA,MILITARY,7473
2022-03,SA,UNREST,7189
2022-03,SA,FUELPRICES,7036
2022-03,SA,TRIAL,6398
2022-03,SA,MARITIME,6287
2022-03,SA,SLFID,6166
2022-03,SA,REBELS,6070
2022-03,SA,DELAY,6060
2022-03,SA,MOVEMENT,6011
2022-03,SA,ARREST,5819
2022-03,SA,SCIENCE,5807
2022-03,SA,PROTEST,5588
2022-03,SA,BORDER,4797
2022-03,SA,DRONES,4487
2022-03,SA,SECURITY,4338
2022-03,SA,NATURAL,4141
2022-03,SA,REFUGEES,4085
2022-03,SA,SHORTAGE,4068
2022-03,SA,ELECTION,3969
2022-03,SA,IDEOLOGY,3920
2022-03,SA,AGRICULTURE,3893
2022-03,SA,SEIGE,3643
2022-03,SA,CEASEFIRE,3594
2022-03,SA,RELIGION,3485
2022-03,SA,DEMOCRACY,3483
2022-03,SA,WOUND,3384
2022-03,SA,BLOCKADE,3300
2022-03,SA,FOOD,3264
2022-03,SA,EXTREMISM,3084
2022-03,SA,REBELLION,3040
2022-03,SA,SEIZE,2855
2022-03,SA,TOURISM,2664
2022-03,SA,CORRUPTION,2663
2022-03,SA,WMD,2417
2022-03,SA,PUBLIC,2296
2022-03,SA,ACT,2258
2022-03,SA,SOVEREIGNTY,2249
2022-03,SA,EVACUATION,2150
2022-03,SA,AID,2093
2022-03,SA,TRANSPARENCY,2030
2022-03,SA,DISASTER,2007
2022-03,SA,HUMAN,1920
2022-03,SA,DISCRIMINATION,1900
2022-03,SA,CONSTITUTIONAL,1747
2022-03,SA,WATER,1746
2022-03,SA,APPOINTMENT,1593
2022-03,SA,URBAN,1570
2022-03,SA,GEN,1539
2022-03,SA,GOV,1514
2022-03,SA,KIDNAP,1435
2022-03,SA,TRAFFIC,1360
2022-03,SA,RETALIATE,1321
2022-03,SA,DISPLACED,1314
2022-03,SA,SURVEILLANCE,1243
2022-03,SA,MIL,1236
2022-03,SA,DEATH,1185
2022-03,SA,CYBER,1152
2022-03,SA,CRIME,1118
2022-03,SA,EXILE,1101
2022-03,SA,POVERTY,1080
2022-03,SA,RELATIONS,1051
2022-03,SA,TORTURE,1035
2022-03,SA,RURAL,1002
2022-03,SA,STRIKE,978
2022-03,SA,POLITICAL,970
2022-03,SA,PROPAGANDA,916
2022-03,SA,RECRUITMENT,867
2022-03,SA,CLAIM,857
2022-03,SA,IMMIGRATION,848
2022-03,SA,TAKE,844
2022-03,SA,SMUGGLING,820
2022-03,SA,UNEMPLOYMENT,802
2022-03,SA,VETO,799
2022-03,SA,DISABILITY,794
2022-03,SA,DRUG,791
2022-03,SA,RESIGNATION,774
2022-03,SA,RELEASE,773
2022-03,SA,SEPARATISTS,762
2022-03,SA,INSURGENCY,714
2022-03,SA,RAPE,687
2022-03,SA,INFO,680
2022-03,SA,CLOSURE,666
2022-03,SA,RETIREMENT,648
2022-03,SA,RATIFY,561
2022-03,SA,NEW,539
2022-03,SA,JIHAD,537
2022-03,SA,CONFISCATION,535
2022-03,SA,BULLYING,475
2022-03,SA,SCANDAL,432
2022-03,SA,SANITATION,418
2022-03,SA,LANDMINE,408
2022-03,SA,GENDER,398
2022-03,SA,FREESPEECH,385
2022-03,SA,LGBT,378
2022-03,SA,TREASON,368
2022-03,SA,TECH,368
2022-03,SA,ETH,358
2022-03,SA,POWER,357
2022-03,SA,CHECKPOINT,350
2022-03,SA,PEACEKEEPING,346
2022-03,SA,ASSASSINATION,342
2022-03,SA,BLACK,326
2022-03,SA,HARASSMENT,322
2022-03,SA,STATE,311
2022-03,SA,PERSECUTION,306
2022-03,SA,EXHUMATION,293
2022-03,SA,GRIEVANCES,292
2022-03,SA,REL,284
2022-03,SA,INFRASTRUCTURE,281
2022-03,SA,ORGANIZED,248
2022-03,SA,PIRACY,242
2022-03,SA,VIOLENT,234
2022-03,SA,AUSTERITY,205
2022-03,SA,PRIVATIZATION,179
2022-03,SA,JUSTICE,168
2022-03,SA,INEQUALITY,163
2022-03,SA,WHISTLEBLOWER,156
2022-03,SA,SUICIDE,156
2022-03,SA,AVIATION,152
2022-03,SA,CURFEW,135
2022-03,SA,EMERG,131
2022-03,SA,PROPERTY,124
2022-03,SA,RAIL,123
2022-03,SA,VANDALIZE,119
2022-03,SA,IMPEACHMENT,111
2022-03,SA,ROAD,109
2022-03,SA,RETIREMENTS,97
2022-03,SA,LITERACY,86
2022-03,SA,LEGALIZE,85
2022-03,SA,HATE,81
2022-03,SA,POPULATION,57
2022-03,SA,MED,54
2022-03,SA,DEFECTION,53
2022-03,SA,UNSAFE,51
2022-03,SA,SLUMS,37
2022-03,SA,CHARASMATIC,35
2022-03,SA,CRM,31
2022-03,SA,SICKENED,29
2022-03,SA,INTERNET,28
2022-03,SA,INCOME,19
2022-03,SA,UNGOVERNED,10
2022-03,SA,LEG,9
2022-03,SA,LOCUSTS,9
2022-03,SA,GENTRIFICATION,8
2022-03,SA,PIPELINE,7
2022-03,SA,FIREARM,7
2022-03,SA,POL,2
2022-03,SA,PHONE,1
2022-04,SA,TAX,49249
2022-04,SA,WB,41227
2022-04,SA,EPU,36829
2022-04,SA,CRISISLEX,31544
2022-04,SA,USPEC,28314
2022-04,SA,UNGP,27132
2022-04,SA,GENERAL,25584
2022-04,SA,LEADER,20603
2022-04,SA,ECON,18046
2022-04,SA,SOC,17372
2022-04,SA,ARMEDCONFLICT,16654
2022-04,SA,MEDIA,15465
2022-04,SA,ENV,12963
2022-04,SA,MANMADE,12526
2022-04,SA,KILL,10212
2022-04,SA,EDUCATION,8545
2022-04,SA,MEDICAL,8205
2022-04,SA,AFFECT,6893
2022-04,SA,TERROR,6485
2022-04,SA,SELF,6393
2022-04,SA,ALLIANCE,6087
2022-04,SA,SANCTIONS,5651
2022-04,SA,HEALTH,5550
2022-04,SA,LEGISLATION,5464
2022-04,SA,MILITARY,5016
2022-04,SA,ARREST,4933
2022-04,SA,MOVEMENT,4897
2022-04,SA,TRIAL,4639
2022-04,SA,MARITIME,4292
2022-04,SA,SCIENCE,4209
2022-04,SA,NEGOTIATIONS,4126
2022-04,SA,ELECTION,3983
2022-04,SA,CEASEFIRE,3919
2022-04,SA,PROTEST,3898
2022-04,SA,RELIGION,3743
2022-04,SA,UNREST,3709
2022-04,SA,SLFID,3705
2022-04,SA,BAN,3687
2022-04,SA,DELAY,3633
2022-04,SA,SECURITY,3218
2022-04,SA,DEMOCRACY,2999
2022-04,SA,NATURAL,2885
2022-04,SA,AGRICULTURE,2878
2022-04,SA,CORRUPTION,2672
2022-04,SA,IDEOLOGY,2655
2022-04,SA,FOOD,2476
2022-04,SA,BORDER,2403
2022-04,SA,REBELLION,2359
2022-04,SA,FUELPRICES,2292
2022-04,SA,SEIGE,2245
2022-04,SA,REBELS,2221
2022-04,SA,SHORTAGE,2187
2022-04,SA,TOURISM,2129
2022-04,SA,EXTREMISM,2071
2022-04,SA,WOUND,2048
2022-04,SA,REFUGEES,1893
2022-04,SA,CONSTITUTIONAL,1813
2022-04,SA,APPOINTMENT,1740
2022-04,SA,BLOCKADE,1612
2022-04,SA,TRANSPARENCY,1568
2022-04,SA,SEIZE,1511
2022-04,SA,DISCRIMINATION,1510
2022-04,SA,GEN,1492
2022-04,SA,SOVEREIGNTY,1360
2022-04,SA,PUBLIC,1349
2022-04,SA,POVERTY,1311
2022-04,SA,EXILE,1274
2022-04,SA,HUMAN,1244
2022-04,SA,WMD,1243
2022-04,SA,DRONES,1110
2022-04,SA,GOV,1057
2022-04,SA,RESIGNATION,1022
2022-04,SA,CRIME,1021
2022-04,SA,URBAN,970
2022-04,SA,MIL,932
2022-04,SA,ACT,915
2022-04,SA,CYBER,878
2022-04,SA,RELATIONS,849
2022-04,SA,EVACUATION,838
2022-04,SA,AID,817
2022-04,SA,WATER,806
2022-04,SA,POLITICAL,794
2022-04,SA,TRAFFIC,758
2022-04,SA,UNEMPLOYMENT,756
2022-04,SA,TAKE,713
2022-04,SA,FREESPEECH,704
2022-04,SA,SMUGGLING,690
2022-04,SA,SURVEILLANCE,686
2022-04,SA,KIDNAP,681
2022-04,SA,IMMIGRATION,664
2022-04,SA,TORTURE,658
2022-04,SA,DISPLACED,635
2022-04,SA,DISABILITY,634
2022-04,SA,RECRUITMENT,613
2022-04,SA,RETIREMENT,611
2022-04,SA,DRUG,601
2022-04,SA,DEATH,590
2022-04,SA,STRIKE,576
2022-04,SA,PROPAGANDA,535
2022-04,SA,SCANDAL,508
2022-04,SA,DISASTER,506
2022-04,SA,INFO,502
2022-04,SA,JIHAD,501
2022-04,SA,LGBT,489
2022-04,SA,RETALIATE,488
2022-04,SA,RURAL,475
2022-04,SA,RELEASE,467
2022-04,SA,HARASSMENT,449
2022-04,SA,CONFISCATION,423
2022-04,SA,RATIFY,410
2022-04,SA,PERSECUTION,403
2022-04,SA,JUSTICE,397
2022-04,SA,INSURGENCY,383
2022-04,SA,VETO,365
2022-04,SA,VIOLENT,360
2022-04,SA,CLOSURE,357
2022-04,SA,NEW,340
2022-04,SA,SANITATION,316
2022-04,SA,RAPE,311
2022-04,SA,ORGANIZED,304
2022-04,SA,TECH,298
2022-04,SA,SEPARATISTS,295
2022-04,SA,TREASON,290
2022-04,SA,GRIEVANCES,246
2022-04,SA,ASSASSINATION,231
2022-04,SA,STATE,231
2022-04,SA,PRIVATIZATION,223
2022-04,SA,PROPERTY,215
2022-04,SA,PIRACY,202
2022-04,SA,INEQUALITY,193
2022-04,SA,ROAD,189
2022-04,SA,ETH,187
2022-04,SA,BLACK,174
2022-04,SA,AVIATION,170
2022-04,SA,REL,167
2022-04,SA,SUICIDE,160
2022-04,SA,BULLYING,147
2022-04,SA,CHECKPOINT,144
2022-04,SA,EXHUMATION,138
2022-04,SA,VANDALIZE,135
2022-04,SA,LANDMINE,133
2022-04,SA,CURFEW,128
2022-04,SA,POWER,126
2022-04,SA,HATE,121
2022-04,SA,RETIREMENTS,118
2022-04,SA,AUSTERITY,117
2022-04,SA,WHISTLEBLOWER,88
2022-04,SA,LITERACY,85
2022-04,SA,POPULATION,72
2022-04,SA,EMERG,71
2022-04,SA,CRM,69
2022-04,SA,RAIL,69
2022-04,SA,GENDER,68
2022-04,SA,UNSAFE,64
2022-04,SA,LEGALIZE,56
2022-04,SA,CLAIM,56
2022-04,SA,MED,54
2022-04,SA,PEACEKEEPING,47
2022-04,SA,DEFECTION,45
2022-04,SA,INFRASTRUCTURE,42
2022-04,SA,SLUMS,40
2022-04,SA,IMPEACHMENT,37
2022-04,SA,CHARASMATIC,27
2022-04,SA,FIREARM,23
2022-04,SA,LEG,23
2022-04,SA,SICKENED,12
2022-04,SA,INTERNET,9
2022-04,SA,UNGOVERNED,7
2022-04,SA,INCOME,6
2022-04,SA,GENTRIFICATION,5
2022-04,SA,PIPELINE,4
2022-04,SA,LOCUSTS,3
2022-05,SA,TAX,38620
2022-05,SA,WB,33550
2022-05,SA,EPU,30459
2022-05,SA,USPEC,23413
2022-05,SA,CRISISLEX,23050
2022-05,SA,UNGP,21884
2022-05,SA,GENERAL,20729
2022-05,SA,ECON,16946
2022-05,SA,LEADER,15687
2022-05,SA,SOC,13996
2022-05,SA,ENV,13370
2022-05,SA,ARMEDCONFLICT,11450
2022-05,SA,MEDIA,11321
2022-05,SA,MANMADE,9042
2022-05,SA,MEDICAL,7204
2022-05,SA,EDUCATION,6831
2022-05,SA,KILL,6652
2022-05,SA,HEALTH,5556
2022-05,SA,AFFECT,5305
2022-05,SA,TERROR,4368
2022-05,SA,SANCTIONS,4350
2022-05,SA,LEGISLATION,4031
2022-05,SA,ALLIANCE,3831
2022-05,SA,SCIENCE,3743
2022-05,SA,ELECTION,3637
2022-05,SA,MILITARY,3574
2022-05,SA,MOVEMENT,3561
2022-05,SA,MARITIME,3539
2022-05,SA,DELAY,3505
2022-05,SA,BAN,3106
2022-05,SA,SELF,2889
2022-05,SA,TOURISM,2876
2022-05,SA,PROTEST,2858
2022-05,SA,UNREST,2820
2022-05,SA,TRIAL,2795
2022-05,SA,ARREST,2679
2022-05,SA,RELIGION,2487
2022-05,SA,NEGOTIATIONS,2472
2022-05,SA,NATURAL,2468
2022-05,SA,SLFID,2351
2022-05,SA,AGRICULTURE,2325
2022-05,SA,SECURITY,2259
2022-05,SA,FUELPRICES,2045
2022-05,SA,IDEOLOGY,1965
2022-05,SA,CORRUPTION,1956
2022-05,SA,DEMOCRACY,1951
2022-05,SA,GEN,1890
2022-05,SA,BORDER,1771
2022-05,SA,WOUND,1770
2022-05,SA,SHORTAGE,1718
2022-05,SA,REBELLION,1667
2022-05,SA,EXTREMISM,1639
2022-05,SA,APPOINTMENT,1529
2022-05,SA,FOOD,1336
2022-05,SA,PUBLIC,1277
2022-05,SA,CEASEFIRE,1246
2022-05,SA,REFUGEES,1170
2022-05,SA,REBELS,1129
2022-05,SA,DISCRIMINATION,1064
2022-05,SA,SEIGE,1045
2022-05,SA,CONSTITUTIONAL,1031
2022-05,SA,ACT,998
2022-05,SA,POVERTY,966
2022-05,SA,URBAN,946
2022-05,SA,WATER,930
2022-05,SA,DRONES,878
2022-05,SA,SOVEREIGNTY,825
